filename,doi,title,year,publisher,categories,n_categories,word_count
2026_students_engagement_generative_ai_academic_learning_self.pdf,10.1016/j.caeai.2026.100606,Students’ engagement with generative AI in academic learning: A self-determination theory and epistemic network analysis study,2026,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,11729
2026_implications_large_language_models_database_management_system.pdf,10.1145/3770761.3777230,Implications of Large Language Models in Database Management System Course,2026,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,1652
2026_meta_edu_adaptive_multi_agent_framework_educational.pdf,10.1109/aiei69164.2026.11497270,Meta-Edu: An Adaptive Multi-Agent Framework for Educational Content Generation and Assessment,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,4167
2025_exploring_affordances_generative_ai_academic_writing_disabled.pdf,10.24251/hicss.2025.595,Exploring the Affordances of Generative AI in Academic Writing for Disabled Student,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,5473
2025_wip_large_language_model_enhanced_smart_tutor.pdf,10.1109/fie63693.2025.11328403,WIP: Large Language Model-Enhanced Smart Tutor for Undergraduate Circuit Analysis,2025,,A_automated_grading|D_formative_adaptive|F_perception_affect|G_review_methodology,4,3880
2025_ai_translation_quality_assessment_case_study_chatgpt.pdf,10.3390/electronics14193893,Using AI in Translation Quality Assessment: A Case Study of ChatGPT and Legal Translation Texts,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,14788
2026_cheating_ai_copy_pasting_llms_new_realities.pdf,10.1007/978-3-032-00250-1_36,Cheating Using AI and Copy-Pasting from LLMs: New Realities in Higher Education,2026,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,3961
2025_evaluating_efficacy_llms_assessing_software_quality_assurance.pdf,10.1109/fie63693.2025.11328515,Evaluating the Efficacy of Using LLMs in Assessing Software Quality Assurance Projects,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,4899
2025_lightweight_scalable_3d_scanning_system_indoor_spaces.pdf,10.1109/roedunet68395.2025.11208355,A Lightweight and Scalable 3D Scanning System for Indoor Spaces Using Smartphones and Server-Side Depth Estimation,2025,,B_authentic_assessment|G_review_methodology,2,2973
2026_assessing_uml_diagrams_gpt_implications_education.pdf,10.1016/j.jss.2025.112709,Assessing UML diagrams by GPT: Implications for education,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|G_review_methodology,6,15215
2025_automated_grading_open_ended_questions_higher_education.pdf,10.1007/s40593-025-00517-2,Automated Grading of Open-Ended Questions in Higher Education Using GenAI Models,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,14571
2026_romanticising_algorithm_power_dynamics_ideological_implications_humanai.pdf,10.1007/s00146-026-03090-x,Romanticising the algorithm: power dynamics and ideological implications in human–AI collaboration for higher education,2026,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,10851
2026_role_prompt_engineering_ai_essay_scoring_comparative.pdf,10.1109/scse70081.2026.11499771,The Role of Prompt Engineering in AI Essay Scoring: A Comparative Analysis of ChatGPT's Scoring Stability Across Varying Prompt Designs,2026,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,4309
2026_role_self_efficacy_technological_readiness_student_reliance.pdf,10.1109/iatmsi68868.2026.11465178,The Role of Self-Efficacy and Technological Readiness in Student Reliance on Generative AI,2026,,C_academic_integrity|F_perception_affect|G_review_methodology,3,4801
2025_use_perception_generative_ai_higher_education_insights.pdf,10.5220/0013360200003932,Use and Perception of Generative AI in Higher Education: Insights from the ERASMUS+ Project 'Teaching and Learning with Artificial Intelligence' (TaLAI),2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,7505
2026_automatic_short_answer_grading_llms_memorization_reasoning.pdf,10.1145/3785022.3785031,Automatic Short Answer Grading with LLMs: From Memorization to Reasoning,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|G_review_methodology,4,9030
2025_wip_can_you_do_my_homework_other.pdf,10.1109/fie63693.2025.11328175,WIP: 'Can You Do My Homework?' and Other Queries - An Analysis of Student Prompts to Generative AI in an Engineering Statics Course,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect,3,5374
2025_utilization_artificial_intelligence_tools_engineering_education_among.pdf,10.26803/ijlter.24.12.32,"Utilization of Artificial Intelligence Tools in Engineering Education among HEIs in Eastern Visayas, Philippines",2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5689
2025_comprehensive_review_applications_ai_technologies_higher_engineering.pdf,10.1007/s44217-025-00954-0,A comprehensive review of applications of AI technologies in higher engineering education,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,11777
2025_arab_efl_students_engagement_prompt_engineered_ai.pdf,10.1109/fllm67465.2025.11391002,Arab EFL Students' Engagement with Prompt- Engineered AI Writing Feedback,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7111
2026_artificial_intelligence_chemical_engineering_education_opportunities_challenges.pdf,10.1145/3796114.3796118,"Artificial Intelligence in Chemical Engineering Education Opportunities, Challenges, and Talent Cultivation",2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5201
2025_adopting_generative_ai_higher_education_dual_perspective.pdf,10.3390/bdcc9100264,Adopting Generative AI in Higher Education: A Dual-Perspective Study of Students and Lecturers in Saudi Universities,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,18006
2025_board_77_perception_impact_generative_artificial_intelligence.pdf,10.18260/1-2--55893,BOARD # 77: Perception of the Impact of Generative Artificial Intelligence on Education,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,7854
2026_evaluating_large_language_models_engineering_education_multi.pdf,10.1109/access.2026.3686339,Evaluating Large Language Models in Engineering Education: A Multi-Course Assessment Across Bloom’s Taxonomy,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,12736
2025_challenges_limitations_artificial_intelligence_generated_content_aigc.pdf,10.1145/3719384.3719439,Challenges and Limitations of Using Artificial Intelligence Generated Content (AIGC) with ChatGPT in Programming Curriculum: A Systematic Literature Review,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,5516
2025_integrative_ai_practices_across_disciplines_innovations_computer.pdf,10.1109/fie63693.2025.11328551,"Integrative AI Practices Across Disciplines: Innovations in Computer Science, Electrical Engineering, and Economics Education",2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7119
2025_automated_grading_approach_open_ended_stem_answers.pdf,10.1109/isai-nlp66160.2025.11320498,Automated Grading Approach for Open-Ended STEM Answers using LLM,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5465
2025_fostering_reflection_engineering_approach_mandatory_first_year.pdf,10.5281/zenodo.17631611,Fostering Reflection in Engineering: An Approach for a Mandatory First-Year Bachelor's Course in the Era of Generative AI,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,6,4315
2025_zero_shot_llm_framework_automated_assignment_grading.pdf,10.1007/978-3-031-99264-3_3,A Zero-Shot LLM Framework for Automated Assignment Grading in Introductory Higher Education Courses,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6498
2025_practices_challenges_training_needs_faculty_terms_generative.pdf,10.5220/0013287600003932,"Practices, Challenges, and Training Needs of Faculty in Terms of Generative AI",2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,5787
2026_navigating_ethical_societal_impacts_generative_ai_higher.pdf,10.1145/3760545.3783975,Navigating the Ethical and Societal Impacts of Generative AI in Higher Computing Education,2026,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,40196
2025_enhancing_student_feedback_data_science_education_harnessing.pdf,10.1007/s40593-025-00492-8,Enhancing Student Feedback in Data Science Education: Harnessing the Power of AI-Generated Approaches,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9989
2025_automated_subjective_answer_evaluation_genai_nlp_enhancing.pdf,10.1109/iciccs65191.2025.10985525,"Automated Subjective Answer Evaluation using GenAI and NLP by Enhancing Accuracy, Fairness, and Feedback in Education",2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4015
2025_generative_artificial_intelligence_transversal_competencies_higher_education.pdf,10.3390/asi8030083,Generative Artificial Intelligence and Transversal Competencies in Higher Education: A Systematic Review,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,13232
2025_evaluating_generative_ai_cs1_code_grading_direct.pdf,10.1109/cascon66301.2025.00040,Evaluating Generative AI for CS1 Code Grading: Direct Vs Reverse Methods,2025,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,3496
2025_systematic_literature_review_practical_applications_artificial_intelligence.pdf,10.1145/3719487.3719519,"A Systematic Literature Review of the Practical Applications of Artificial Intelligence-Generated Content (AIGC) Using OpenAI ChatGPT, Copilot, and Codex in Programming Education",2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|F_perception_affect|G_review_methodology,5,5691
2025_artificial_intelligence_support_tool_teaching_programming_future.pdf,10.17770/etr2025vol3.8537,Artificial Intelligence as a Support Tool in Teaching Programming to Future Bachelor's Students of Vocational Education,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,4900
2026_devils_advocates_wear_ai_exploring_assistive_role.pdf,10.1007/978-3-032-03873-9_21,"Devil’s Advocates Wear AI: Exploring the Assistive Role of AI in Assessment, in a Meaningful Way",2026,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,1383
2025_evaluating_google_geminis_capability_generate_nbme_standard.pdf,10.3390/a18100612,Evaluating Google Gemini’s Capability to Generate NBME-Standard Pharmacology Questions Using a 16-Criterion NBME Rubric,2025,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,7768
2026_empowering_university_ai_assistants_improving_llm_performance.pdf,10.1007/978-3-032-13153-9_3,Empowering University AI Assistants: Improving LLM Performance with RAG and Self-evaluation,2026,,E_ethics_policy|F_perception_affect|G_review_methodology,3,10014
2026_smart_vr_education_media_production_integrating_ai.pdf,10.3390/biomimetics11010034,Toward Smart VR Education in Media Production: Integrating AI into Human-Centered and Interactive Learning Systems,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,11078
2025_bibliometric_analysis_chatgpt_field_education_global_trends.pdf,10.1145/3724504.3724632,A Bibliometric Analysis of ChatGPT in the Field of Education: Global Trends and Research Hotspots,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,3973
2025_beyond_assessment_security_critical_policy_analysis_four.pdf,10.3934/steme.2025027,Beyond assessment security: A critical policy analysis of four alternative strategies to uphold academic integrity and adopt the GenAI transformation of teaching and learning for an accredited engineering degree,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,11207
